620,731,2022-12-11,2023-05-28,35472.1052903226,dry and liquid goods
622,353,2014-01-22,2015-10-17,62989.5237096774,electronics
625,805,2013-10-22,2014-10-28,91215.0174193548,bulk and packaged goods
625,649,2015-01-09,2015-08-29,57040.1187096774,stationery
625,485,2015-09-19,2016-01-01,25569.7083870968,stationery
626,600,2016-08-16,2017-09-13,131500.240403226,medical supplies
627,667,2015-09-30,2016-11-26,175083.93,cosmetics and personal hygiene products
627,867,2017-01-03,2017-07-12,78642.9,bulk and packaged goods
628,659,2014-08-16,2016-04-24,411796.657209677,machine parts
629,490,2013-03-20,2013-11-30,80762.4689516129,equipment
630,370,2013-11-02,2015-09-09,141230.508774194,glass
631,801,2015-12-16,2016-12-08,107357.04,dangerous
632,871,2016-12-30,2018-12-05,141144.183870968,electronics
633,350,2016-08-23,2017-10-27,121054.286612903,goods under customs control
634,353,2013-07-29,2014-10-06,38821.965,trade fair and exhibition exhibits
635,890,2016-12-15,2017-01-06,2978.72264516129,dry and liquid goods
636,520,2013-02-16,2014-01-23,150418.191,containers
636,554,2014-08-14,2015-04-29,113806.138645161,equipment
638,508,2013-04-12,2013-11-03,53126.4774193548,household and industrial appliances
640,985,2014-03-06,2015-11-25,165410.767741936,personal items
640,986,2016-03-26,2016-04-10,3944.61290322581,dangerous
641,515,2018-01-06,2019-03-19,82529.9451290323,medical supplies
642,797,2013-09-27,2015-02-03,155343.622451613,textiles
644,634,2017-08-28,2019-07-27,263049.630967742,telecommunication equipment
644,418,2020-01-21,2020-06-05,51253.2232258064,dry and liquid goods
645,461,2016-01-19,2016-05-18,19626.2477419355,stationery
646,972,2016-04-11,2018-02-23,166963.624258064,household and industrial appliances
646,729,2019-01-05,2019-06-18,40090.8263225807,packaged foods and chocolate items
647,933,2015-04-13,2016-02-10,59429.5989677419,cosmetics and personal hygiene products
647,562,2016-03-18,2016-08-29,32166.5156129032,spare parts
647,585,2016-09-16,2017-02-25,31774.2410322581,printed materials
648,823,2017-10-26,2019-05-21,111142.192451613,electronics
648,866,2019-07-15,2020-06-02,62760.3639193548,stationery
648,509,2021-03-12,2021-04-11,5829.13596774194,equipment
649,677,2018-03-16,2018-12-21,41971.2503225806,dry and liquid goods
650,478,2017-07-18,2019-03-10,107857.422580645,forklifts
650,604,2019-05-24,2020-02-07,46558.4540806452,bulk and packaged goods
650,859,2020-04-21,2021-01-26,50333.4638709677,electronics
650,361,2021-05-11,2022-02-22,51591.8004677419,spare parts
651,572,2013-01-31,2014-12-25,179086.401290323,dry and liquid goods
652,713,2017-05-03,2018-03-10,50001.8626935484,textiles
652,566,2018-10-29,2019-10-23,57719.191983871,printed materials
653,641,2016-03-06,2017-04-05,124712.381612903,telecommunication equipment
654,749,2017-02-01,2018-03-03,45529.1143548387,packaged foods and chocolate items
655,441,2017-07-26,2017-10-04,22661.1406451613,household and industrial appliances
657,897,2018-07-31,2020-04-17,102710.546129032,trade fair and exhibition exhibits
657,490,2020-04-24,2020-09-12,23134.4840322581,personal items
657,516,2020-09-24,2021-02-06,22150.0379032258,cosmetics and personal hygiene products
657,597,2021-03-28,2021-05-14,7711.49467741935,goods under customs control
658,845,2017-04-11,2019-03-16,252719.126709677,personal items
658,449,2019-08-17,2019-11-25,35897.6032258065,stationery
658,727,2019-12-11,2020-05-04,52051.5246774194,packaged foods and chocolate items
659,829,2015-03-10,2017-03-05,148864.403032258,trucks
659,787,2017-03-08,2017-12-18,58438.5053225806,cosmetics and personal hygiene products
660,816,2016-10-06,2018-08-19,166444.278,household and industrial appliances
661,802,2014-12-23,2016-03-22,75987.524516129,personal items
661,849,2016-05-21,2016-12-22,35906.1929032258,trade fair and exhibition exhibits
662,756,2013-04-29,2015-02-07,104550.916693548,personal items
663,422,2013-02-02,2013-04-29,16190.5569677419,personal items
663,628,2013-06-11,2013-10-05,21838.4256774194,packaged foods and chocolate items
664,425,2013-08-07,2013-10-10,8804.04541935484,textiles
664,974,2014-03-03,2015-01-26,45258.295983871,stationery
665,734,2015-09-02,2016-11-23,170190.72,telecommunication equipment
665,762,2017-01-18,2017-07-05,63821.52,goods under customs control
665,842,2018-02-22,2018-04-08,17095.05,telecommunication equipment
665,980,2018-11-13,2019-06-12,80156.79,medical supplies
665,363,2019-07-27,2019-12-06,50145.48,bulk and packaged goods
666,679,2014-08-12,2015-04-15,88818.5380645161,personal items
667,890,2017-06-14,2019-01-09,303144.296225806,cosmetics and personal hygiene products
667,516,2019-02-01,2020-01-26,189597.216629032,household and industrial appliances
668,827,2018-02-06,2019-03-06,71994.5130483871,personal items
669,435,2016-05-20,2017-08-30,200312.087612903,packaged foods and chocolate items
670,650,2015-03-03,2015-08-25,43979.7919354839,machine parts
671,850,2016-12-02,2017-12-12,173099.612903226,goods under customs control
671,712,2017-12-19,2018-11-06,148634.867612903,household and industrial appliances
672,707,2015-07-22,2016-01-27,65212.2063870968,glass
672,836,2016-08-31,2017-04-16,78668.6934193548,vehicle parts
673,374,2013-08-09,2014-12-04,113419.132354839,goods under customs control
674,743,2018-04-11,2019-08-08,164542.700903226,vehicle parts
674,861,2019-12-16,2020-01-13,9518.99922580645,personal items
676,696,2016-07-17,2018-01-17,94009.6974193549,medical supplies
676,580,2018-02-07,2018-04-14,11301.7122580645,containers
677,851,2017-12-08,2018-11-07,133615.342451613,machine parts
677,480,2019-02-03,2020-01-05,134415.434322581,equipment
677,892,2020-01-29,2020-02-13,6000.68903225806,dangerous
677,859,2020-02-13,2021-01-27,139616.031483871,vehicle parts
679,968,2017-01-06,2018-09-26,131077.233677419,goods under customs control
681,626,2014-12-18,2016-08-24,178551.958064516,stationery
683,712,2017-07-10,2018-11-16,118987.604806452,bulk and packaged goods
683,620,2019-01-13,2019-02-20,9152.89267741935,stationery
684,694,2017-06-18,2019-06-14,130187.315322581,machine parts
685,753,2017-02-08,2018-03-14,136699.330645161,textiles
689,723,2015-01-12,2015-04-22,49255.0935483871,forklifts
689,565,2015-05-24,2015-09-24,60583.7650645161,stationery
689,448,2015-11-19,2016-01-04,22657.3430322581,personal items
690,697,2013-08-08,2013-12-22,28329.3089032258,machine parts
691,666,2013-03-07,2013-11-18,18230.016,textiles
691,787,2014-04-05,2014-05-04,2065.119,spare parts
691,730,2014-05-04,2014-05-31,1922.697,bulk and packaged goods
692,784,2015-02-07,2015-03-11,9589.0064516129,equipment
692,919,2015-03-12,2015-08-25,49742.9709677419,personal items
693,818,2017-08-19,2018-01-18,56688.8903225807,cosmetics and personal hygiene products
695,775,2017-06-21,2017-09-06,18033.2012903226,equipment
695,808,2017-11-18,2018-08-19,64170.0929032258,equipment
695,773,2018-10-05,2019-04-10,43794.9174193548,vehicle parts
697,809,2014-08-18,2015-01-23,24485.7161612903,printed materials
697,535,2015-02-14,2015-07-10,22626.041516129,telecommunication equipment
698,535,2017-10-20,2018-10-26,133486.344532258,goods under customs control
699,558,2015-09-21,2016-03-22,75512.3466774194,glass
699,985,2016-06-26,2016-08-29,26408.6895483871,medical supplies
702,383,2017-12-16,2019-05-21,179294.75516129,containers
704,899,2018-11-23,2020-02-24,71627.2626774194,spare parts
704,874,2020-03-10,2020-05-17,10634.6154193548,vehicle parts
705,764,2018-03-27,2019-05-29,91337.5056774194,containers
705,439,2019-12-16,2020-02-02,10243.4585806452,telecommunication equipment
705,694,2020-06-11,2021-05-02,69356.7508064516,chickens
705,425,2021-06-23,2021-11-15,30943.7811290323,dangerous
707,381,2018-05-17,2019-12-24,80183.9111612903,spare parts
707,433,2020-04-19,2021-04-08,48438.7449677419,packaged foods and chocolate items
707,471,2021-05-20,2022-03-23,42007.6121612903,personal items
708,965,2016-06-26,2016-08-30,11909.8451612903,forklifts
708,536,2017-08-20,2018-01-21,28217.1716129032,stationery
708,441,2018-01-24,2018-02-18,4580.70967741935,goods under customs control
709,535,2013-03-04,2014-01-09,68933.6516129032,dry and liquid goods
711,986,2015-02-10,2015-09-22,82720.5228387097,vehicle parts
711,574,2015-10-02,2016-04-14,72011.1694354839,trade fair and exhibition exhibits
712,768,2017-03-19,2017-12-02,39560.0513225806,packaged foods and chocolate items
712,956,2018-02-08,2018-03-26,7053.34248387097,medical supplies
712,976,2018-06-10,2018-11-30,26526.7010806452,vehicle parts
712,803,2018-12-29,2019-02-14,7206.67601612903,stationery
714,374,2013-12-05,2014-05-09,35416.2375,personal items
715,733,2018-08-15,2018-12-06,21520.3542580645,equipment
717,726,2014-11-07,2016-09-23,82549.8653225806,textiles
718,750,2016-12-11,2016-12-31,3826.03064516129,textiles
718,938,2017-05-17,2017-12-03,38260.3064516129,goods under customs control
719,511,2014-12-06,2016-08-30,317491.512822581,glass
719,910,2016-11-03,2017-08-05,137930.752016129,forklifts
721,636,2016-06-29,2016-09-29,26269.7156129032,household and industrial appliances
722,767,2018-03-16,2019-07-03,84173.9138709677,bulk and packaged goods
723,478,2018-12-01,2019-03-28,31893.6036774194,goods under customs control
723,486,2019-07-07,2020-02-05,58062.7143870968,containers
724,601,2014-01-15,2014-07-01,41653.8834193548,machine parts
724,813,2015-03-16,2015-11-09,59363.019483871,glass
725,559,2014-06-28,2015-02-09,24524.2660645161,containers
725,430,2015-04-11,2016-02-15,33639.48,machine parts
725,360,2016-07-20,2017-06-06,34833.1389677419,personal items
725,967,2017-06-16,2017-11-19,16928.2544516129,personal items
726,550,2017-09-28,2018-03-12,18298.5532258065,vehicle parts
727,853,2015-11-25,2017-11-22,329555.772,trucks
727,671,2017-12-16,2018-02-14,27161.19,stationery
728,474,2016-07-28,2018-01-23,143787.623225806,printed materials
728,730,2018-03-04,2018-04-19,12158.5122580645,stationery
729,398,2014-01-18,2014-02-24,15536.1901935484,equipment
729,516,2014-05-14,2014-08-18,40310.1150967742,personal items
731,668,2016-01-29,2017-06-10,137434.481709677,textiles
731,656,2017-06-12,2018-05-24,95486.6077741935,vehicle parts
732,520,2018-08-04,2018-11-21,38028.0430645161,goods under customs control
733,463,2013-10-06,2014-10-14,123286.366451613,electronics
733,789,2014-12-15,2015-07-31,75360.0309677419,packaged foods and chocolate items
735,551,2015-08-17,2016-12-22,93368.8644677419,personal items
735,547,2017-04-24,2017-06-30,12689.0748870968,glass
735,667,2017-07-10,2017-12-15,29923.4900322581,personal items
736,693,2018-01-19,2018-05-12,54258.4153548387,trade fair and exhibition exhibits
737,828,2018-05-30,2019-06-29,93765.743467742,household and industrial appliances
737,521,2019-09-09,2020-02-21,39167.9687903226,trucks
738,691,2017-01-01,2018-01-03,118894.148709677,personal items
738,658,2018-02-14,2018-08-06,56045.4706451613,cosmetics and personal hygiene products
739,680,2013-03-05,2013-03-29,5886.92322580645,personal items
739,524,2013-04-05,2013-04-27,5396.34629032258,equipment
740,358,2013-01-09,2013-06-10,67215.0766451613,dangerous
740,924,2013-07-03,2014-05-01,133545.744387097,machine parts
740,818,2014-07-14,2015-06-08,145485.264580645,chickens
741,381,2013-12-26,2014-02-21,11124.3001935484,trucks
742,824,2015-08-05,2017-05-04,124735.38,personal items
742,954,2017-09-11,2018-07-03,57675.45,forklifts
742,637,2018-10-02,2019-08-21,63149.73,cosmetics and personal hygiene products
744,507,2016-03-14,2016-05-23,8337.84,machine parts
744,434,2016-07-29,2017-04-24,32041.128,electronics
745,394,2016-05-06,2017-06-18,68325.3778064516,equipment
746,966,2016-12-13,2017-12-03,86828.5052419355,goods under customs control
746,701,2018-01-07,2018-03-08,14675.2403225806,equipment
746,762,2018-09-26,2019-02-09,33263.8780645161,dry and liquid goods
746,512,2019-04-27,2020-03-05,76555.8370161291,machine parts
747,389,2015-03-31,2015-08-12,59235.698516129,dry and liquid goods
749,879,2014-06-22,2015-07-31,314094.100645161,goods under customs control
750,746,2013-10-18,2015-09-16,151001.041935484,spare parts
750,929,2015-09-18,2016-01-28,28556.0709677419,dangerous
750,462,2016-10-03,2017-08-13,67928.835483871,forklifts
751,693,2014-04-18,2015-07-12,66727.2120967742,bulk and packaged goods
752,374,2017-01-25,2018-03-28,128434.919516129,equipment
753,802,2016-03-03,2017-05-19,57799.9122580645,equipment
755,594,2018-09-25,2019-05-19,174365.669032258,stationery
756,698,2016-02-21,2018-01-19,208811.248258065,personal items
756,955,2018-02-13,2018-11-10,80772.2593548387,electronics
757,391,2015-04-06,2016-02-29,113452.466129032,trade fair and exhibition exhibits
760,716,2017-02-20,2017-04-21,11835.3222580645,containers
760,586,2018-02-22,2018-04-20,11243.5561451613,containers
760,643,2018-05-17,2018-11-14,35703.2221451613,chickens
760,594,2018-11-30,2019-09-12,56415.0360967742,trade fair and exhibition exhibits
760,409,2020-06-20,2021-05-07,63318.9740806452,personal items
762,904,2018-09-13,2019-07-01,47121.7238709677,bulk and packaged goods
763,456,2014-02-16,2015-10-23,254462.674064516,electronics
763,962,2015-12-11,2016-04-30,58435.239483871,dangerous
764,995,2014-05-23,2015-11-26,362038.352516129,trade fair and exhibition exhibits
764,758,2016-01-22,2016-07-27,122647.050580645,electronics
766,537,2015-04-20,2015-11-15,51080.4562258065,vehicle parts
767,880,2014-02-08,2014-11-30,79539.0038709677,personal items
767,597,2015-05-05,2015-11-05,49610.768516129,equipment
768,408,2014-05-14,2014-10-16,21575.925,vehicle parts
768,906,2014-10-28,2015-10-28,50807.8233870968,equipment
768,679,2016-01-03,2016-03-15,10022.3651612903,personal items
769,885,2015-01-24,2015-04-26,40385.0322580645,medical supplies
769,655,2015-05-17,2015-06-17,13608,stationery
770,719,2013-03-05,2013-08-16,45306.1532903226,textiles
770,592,2013-08-18,2013-09-25,10497.7672258065,equipment
770,847,2014-03-27,2015-03-17,98071.2464516129,household and industrial appliances
771,645,2016-10-13,2017-11-15,238531.388516129,chickens
772,581,2016-07-09,2018-05-07,223313.375080645,forklifts
775,575,2018-08-28,2019-01-02,42358.1543225806,telecommunication equipment
775,768,2019-02-17,2019-04-25,22346.4278709677,trade fair and exhibition exhibits
776,909,2013-08-15,2014-11-20,164004.798774194,medical supplies
776,876,2015-03-06,2015-11-20,91942.0841612903,trade fair and exhibition exhibits
777,610,2013-11-07,2015-06-01,236528.277096774,forklifts
777,874,2015-09-14,2016-06-11,112257.728709677,bulk and packaged goods
777,617,2016-09-13,2017-02-26,68763.0367741935,spare parts
777,512,2017-09-27,2018-03-22,72905.3883870968,trade fair and exhibition exhibits
778,717,2018-04-06,2019-03-29,65140.9493225806,vehicle parts
779,943,2014-08-04,2016-06-01,366260.458064516,personal items
779,553,2016-09-23,2017-05-30,136729.916129032,printed materials
779,410,2017-08-24,2018-03-09,108175.877419355,cosmetics and personal hygiene products
779,562,2018-05-05,2019-03-31,181208.322580645,personal items
780,529,2014-03-30,2015-12-20,73132.0258064516,vehicle parts
782,949,2015-06-30,2017-01-18,115210.243354839,vehicle parts
785,624,2017-04-13,2017-09-21,28120.1041935484,personal items
785,778,2018-06-17,2018-08-29,12750.1093548387,bulk and packaged goods
786,422,2016-07-02,2018-04-24,246083.263548387,containers
787,498,2014-08-28,2015-08-28,86722.0572580645,household and industrial appliances
788,782,2018-04-15,2019-03-09,107437.468645161,packaged foods and chocolate items
789,835,2014-11-15,2016-11-12,82754.4371612903,machine parts
791,894,2014-08-17,2014-10-04,19955.1483870968,bulk and packaged goods
791,538,2015-01-10,2015-11-22,131371.393548387,bulk and packaged goods
792,883,2015-07-07,2015-08-13,6999.76741935484,equipment
792,795,2015-10-28,2016-01-19,15702.1809677419,medical supplies
794,570,2018-10-03,2019-06-05,152802.516774194,vehicle parts
795,906,2018-08-03,2018-12-15,30944.2417741935,stationery
795,501,2019-02-15,2019-09-20,50111.1975,medical supplies
796,852,2018-11-26,2019-12-03,100750.986,dangerous
797,946,2016-08-22,2017-12-19,65246.3225806452,trade fair and exhibition exhibits
797,418,2018-08-11,2019-04-24,34510.4516129032,vehicle parts
798,691,2018-04-19,2019-05-10,195422.585806452,packaged foods and chocolate items
798,917,2019-10-28,2019-12-02,17719.664516129,equipment
799,659,2015-04-03,2015-07-11,42897.549483871,glass
799,823,2016-02-01,2016-09-21,100960.899290323,goods under customs control
800,805,2014-11-28,2015-07-17,49744.9707096774,dry and liquid goods
801,644,2017-07-15,2018-08-09,109006.258064516,electronics
801,589,2018-10-26,2019-02-26,34378.8967741935,machine parts
801,623,2019-03-10,2019-08-13,43602.5032258065,chickens
802,763,2016-12-27,2018-05-03,78520.5336774194,medical supplies
802,661,2018-07-03,2018-08-22,7979.72903225807,printed materials
802,942,2019-02-03,2019-04-10,10533.2423225806,glass
803,642,2015-05-27,2017-01-25,124780.003983871,electronics
803,886,2017-02-14,2017-12-18,62902.2351774194,spare parts
804,953,2016-04-13,2017-10-09,212834.647741936,packaged foods and chocolate items
804,525,2017-10-26,2018-10-15,138499.017096774,electronics
806,431,2017-05-14,2018-05-03,155894.097483871,chickens
806,647,2019-02-15,2020-01-10,144884.627322581,printed materials
806,816,2020-05-09,2021-03-18,137838.566419355,stationery
807,608,2016-06-23,2016-08-07,12950.6458064516,textiles
808,737,2013-06-03,2014-11-14,183244.209241935,personal items
808,914,2015-02-20,2015-04-06,15587.8816935484,medical supplies
808,667,2015-06-18,2015-11-22,54384.3872419355,goods under customs control
809,820,2014-12-27,2015-05-14,22273.4670967742,chickens
809,742,2015-09-20,2016-04-25,35185.6219354839,equipment
810,906,2018-01-23,2018-07-23,18111.765,vehicle parts
812,885,2016-04-19,2016-12-18,115160.553290323,glass
812,524,2017-03-27,2018-02-04,148808.286967742,machine parts
813,495,2018-02-10,2019-08-18,315162.808258064,equipment
814,508,2013-12-09,2014-11-18,74378.8865806452,cosmetics and personal hygiene products
815,494,2013-08-22,2014-06-29,21461.9193870968,trucks
815,932,2014-07-19,2014-08-17,2001.27222580645,dangerous
816,864,2016-06-24,2018-06-14,145317.344516129,vehicle parts
817,413,2013-11-26,2015-09-01,105517.738064516,dangerous
817,696,2016-01-14,2016-06-27,27034.8241935484,forklifts
819,521,2014-04-14,2015-04-16,47791.4799193549,containers
819,578,2015-04-22,2015-10-08,22007.5207258065,household and industrial appliances
819,450,2015-12-29,2016-05-29,19793.7464516129,electronics
820,365,2013-10-07,2015-02-26,169531.494096774,personal items
820,517,2015-02-26,2015-05-15,26081.7683225807,telecommunication equipment
821,927,2015-07-25,2016-09-09,79081.3732258064,chickens
821,982,2017-02-21,2017-07-31,30711.2129032258,cosmetics and personal hygiene products
822,649,2017-06-17,2018-07-07,90130.6671774194,forklifts
823,622,2018-07-30,2020-04-16,68221.8030967742,equipment
825,770,2016-08-05,2017-12-28,118430.834516129,machine parts
825,582,2018-08-02,2018-09-21,11610.8661290323,dangerous
825,429,2019-01-02,2019-05-26,33439.2944516129,printed materials
825,508,2020-02-19,2020-05-04,17416.2991935484,medical supplies
827,623,2013-01-19,2013-02-26,7209.60822580645,household and industrial appliances
828,808,2017-05-31,2018-07-28,49795.3757903226,dangerous
829,620,2016-12-26,2018-01-04,149762.732225806,stationery
829,771,2018-01-18,2018-06-29,64870.4882903226,containers
829,532,2018-09-18,2018-11-08,20422.1907580645,electronics
830,465,2017-07-20,2019-02-23,175294.484129032,packaged foods and chocolate items
830,476,2019-05-24,2019-06-08,4510.14967741935,containers
830,700,2020-05-15,2020-12-06,61638.7122580645,household and industrial appliances
830,909,2021-01-31,2021-03-14,12628.4190967742,containers
830,899,2022-02-28,2022-11-19,79378.6343225806,bulk and packaged goods
830,743,2022-12-11,2023-10-22,94713.1432258064,household and industrial appliances
831,785,2013-12-31,2015-07-10,94430.214967742,machine parts
831,367,2015-12-09,2016-01-28,8491.92580645161,containers
832,936,2017-06-19,2017-07-21,8082.85935483871,dangerous
832,690,2017-12-06,2018-06-22,50012.6922580645,household and industrial appliances
832,727,2018-12-20,2019-08-05,57590.3729032258,household and industrial appliances
833,396,2017-09-01,2018-03-22,86438.823483871,chickens
833,824,2018-12-06,2019-04-04,50921.8811612903,chickens
833,927,2019-04-29,2019-09-01,53489.3709677419,machine parts
833,816,2019-10-01,2020-09-15,149770.238709677,machine parts
834,585,2013-09-20,2015-01-24,127760.274870968,equipment
834,761,2015-09-25,2016-06-20,69994.9367419355,dangerous
835,492,2017-01-14,2017-01-29,6154.93741935484,goods under customs control
836,984,2017-04-21,2017-08-15,7634.26683870968,goods under customs control
836,546,2017-12-28,2018-10-10,18822.416516129,vehicle parts
836,964,2019-02-27,2019-03-24,1645.31612903226,trade fair and exhibition exhibits
838,617,2014-05-13,2015-06-20,67936.05,bulk and packaged goods
839,741,2016-01-19,2016-07-11,71147.2697419355,household and industrial appliances
840,812,2017-07-31,2018-05-24,42558.4712903226,trucks
841,442,2018-03-07,2019-01-28,78898.8395322581,textiles
842,477,2014-03-13,2015-09-03,246936.764516129,personal items
842,405,2015-09-04,2016-08-04,153476.467741935,stationery
843,634,2016-06-13,2016-08-16,22456.2890322581,vehicle parts
844,783,2016-07-24,2017-03-21,159023.380645161,vehicle parts
844,571,2017-03-25,2018-03-09,231246.499354839,electronics
845,629,2014-09-14,2015-11-28,138085.242580645,cosmetics and personal hygiene products
845,947,2015-12-22,2016-08-15,74377.7329354839,household and industrial appliances
845,877,2016-10-13,2017-09-08,103563.931935484,equipment
848,918,2013-11-15,2015-09-24,127391.060322581,personal items
849,618,2017-11-05,2019-08-22,150663.61766129,glass
849,535,2019-09-23,2020-01-19,27142.4532580645,telecommunication equipment
849,781,2020-05-07,2020-07-17,16331.4761129032,household and industrial appliances
852,881,2013-04-22,2014-04-07,56004.1548387097,dry and liquid goods
852,866,2014-06-02,2014-06-25,3680.27303225806,trucks
853,590,2016-10-23,2017-04-29,99388.1618709678,medical supplies
853,869,2017-08-20,2018-06-04,152254.205419355,equipment
854,914,2015-06-13,2016-05-01,84724.0461290323,electronics
855,718,2017-07-03,2018-04-02,123885.506612903,dry and liquid goods
855,566,2018-04-27,2019-02-19,135230.333225806,forklifts
856,965,2013-04-15,2014-10-02,126680.2425,textiles
856,910,2014-10-26,2015-04-11,39543.1785,spare parts
858,578,2014-06-25,2015-12-24,49365.9383225807,equipment
858,622,2016-06-28,2017-06-07,31045.4895483871,dry and liquid goods
859,571,2014-03-03,2014-05-03,10852.3427419355,equipment
862,497,2013-12-18,2014-10-11,113835.913258065,dangerous
862,917,2015-01-08,2015-06-30,66308.4612580645,machine parts
863,605,2014-12-25,2016-10-15,115047.836129032,chickens
863,752,2017-03-31,2018-02-13,55606.4541290323,equipment
864,951,2014-04-07,2015-03-15,26547.5679677419,vehicle parts
867,564,2014-10-26,2015-08-14,146893.049032258,equipment
867,412,2015-08-14,2016-02-18,94574.9767741936,cosmetics and personal hygiene products
868,358,2017-03-02,2017-07-29,53423.8394516129,equipment
868,992,2018-01-31,2018-03-22,17927.4629032258,bulk and packaged goods
873,829,2016-07-08,2016-09-07,39760.256516129,trucks
874,549,2017-08-27,2017-11-06,16740.2025,cosmetics and personal hygiene products
877,998,2017-12-29,2018-06-12,28616.6525806452,goods under customs control
880,461,2015-09-03,2016-07-24,50665.3875,vehicle parts
881,702,2015-02-01,2016-09-03,112502.730967742,glass
881,380,2017-02-22,2017-05-03,13577.9158064516,trucks
881,434,2017-06-13,2018-01-04,39763.8962903226,trucks
883,814,2013-03-15,2013-09-07,39442.2812903226,chickens
883,824,2014-02-02,2014-03-04,6723.11612903226,equipment
884,814,2015-01-18,2016-06-04,157800.997741935,dry and liquid goods
885,946,2017-08-20,2019-02-26,244788.837096774,equipment
886,475,2013-02-08,2014-09-21,274028.830645161,vehicle parts
886,380,2014-09-26,2015-04-16,93820.0403225806,personal items
887,647,2013-01-13,2014-02-21,158302.408645161,trucks
889,363,2015-01-12,2016-04-25,172356.705725806,goods under customs control
890,745,2018-07-29,2019-12-16,74322.9188709677,chickens
890,828,2019-12-28,2020-12-02,50039.1929032258,cosmetics and personal hygiene products
891,986,2018-05-04,2019-05-21,90440.028,personal items
891,794,2019-06-06,2020-02-25,62503.056,forklifts
892,876,2014-04-05,2014-09-22,68431.1419354839,medical supplies
893,968,2017-02-28,2018-12-10,182371.04516129,bulk and packaged goods
894,360,2013-05-05,2014-02-10,31231.0425,medical supplies
894,971,2014-05-12,2014-11-09,20116.7925,spare parts
895,671,2015-03-01,2017-01-02,80935.5878709677,bulk and packaged goods
897,406,2015-08-14,2017-01-12,137111.652096774,containers
898,516,2014-01-19,2015-11-11,245885.347354839,dangerous
899,462,2018-01-28,2019-08-29,145255.054451613,electronics
901,944,2013-03-31,2014-12-01,178754.872258065,printed materials
901,511,2015-04-30,2015-10-16,49523.8908387097,household and industrial appliances
901,949,2015-11-02,2016-05-02,53333.4209032258,stationery
902,905,2015-12-08,2016-07-31,107921.856,medical supplies
903,476,2013-01-02,2013-02-22,12656.2142903226,personal items
903,647,2013-08-23,2013-12-07,26305.0728387097,dangerous
903,641,2014-04-03,2014-10-21,49880.3739677419,cosmetics and personal hygiene products
904,415,2015-03-29,2016-08-25,156817.5,packaged foods and chocolate items
906,420,2016-11-10,2018-05-21,106280.451290323,personal items
907,980,2014-07-03,2015-07-10,90582.912,glass
907,744,2015-09-10,2016-06-27,70859.2134193548,spare parts
908,719,2013-10-08,2015-04-02,94125.885,equipment
908,497,2015-04-20,2015-08-09,19312.335,personal items
909,843,2016-06-25,2018-06-07,228370.095483871,cosmetics and personal hygiene products
909,940,2018-07-07,2018-08-07,9943.08,cosmetics and personal hygiene products
910,537,2016-12-28,2018-08-23,357893.143548387,goods under customs control
911,980,2016-10-16,2018-09-20,289197.931354839,dry and liquid goods
911,628,2018-12-15,2019-05-20,64083.632516129,telecommunication equipment
912,778,2014-10-20,2016-05-05,124250.576709677,dangerous
912,951,2016-06-07,2017-05-09,74153.0972903226,medical supplies
912,489,2017-06-19,2018-01-25,48552.6232258065,stationery
913,673,2018-12-01,2020-07-01,87069.3979354839,cosmetics and personal hygiene products
913,966,2020-07-24,2020-08-18,3765.97741935484,dangerous
914,644,2017-01-29,2017-05-11,22694.6972903226,stationery
914,524,2017-05-16,2017-10-07,32039.5726451613,machine parts
915,776,2018-04-21,2019-10-12,226003.551967742,bulk and packaged goods
916,952,2017-10-02,2018-08-11,35153.2521290323,telecommunication equipment
917,789,2018-01-17,2018-11-15,89714.3411612903,cosmetics and personal hygiene products
919,888,2017-09-16,2018-12-28,86026.7032258064,dry and liquid goods
921,914,2017-05-19,2017-06-08,1844.74838709677,textiles
926,781,2018-03-02,2018-09-08,126997.838709677,stationery
927,841,2013-07-25,2015-03-14,196766.597322581,dangerous
927,438,2015-04-22,2016-01-09,86353.1800645161,stationery
927,496,2016-06-19,2016-07-29,13183.6916129032,chickens
928,594,2017-01-31,2018-03-15,59699.6129032258,cosmetics and personal hygiene products
929,429,2017-09-11,2019-05-07,159890.390709677,containers
929,476,2019-10-20,2020-05-16,55418.0624516129,equipment
930,545,2014-01-19,2015-08-24,288157.305483871,equipment
930,995,2015-09-24,2016-02-26,76742.925,household and industrial appliances
932,604,2015-09-26,2015-10-17,11958.7677096774,trade fair and exhibition exhibits
932,538,2016-02-28,2016-08-16,96809.0719354839,containers
932,839,2016-10-15,2017-04-30,112184.630419355,electronics
932,758,2017-05-18,2017-11-30,111615.165290323,trade fair and exhibition exhibits
933,572,2014-04-08,2015-08-07,116316.794322581,vehicle parts
933,950,2015-10-02,2015-12-09,16274.7778064516,equipment
933,725,2015-12-13,2016-11-30,84485.2436129032,equipment
934,356,2014-06-03,2015-06-02,63938.7311612903,textiles
934,736,2015-11-21,2016-11-17,63587.4194516129,machine parts
935,788,2018-03-01,2018-06-29,24356.2064516129,household and industrial appliances
935,857,2018-09-29,2018-10-22,4668.27290322581,cosmetics and personal hygiene products
936,946,2017-04-23,2017-10-14,51070.6614193548,cosmetics and personal hygiene products
937,961,2015-04-18,2015-11-08,80983.9068387097,telecommunication equipment
937,384,2016-02-28,2016-10-03,86541.6259354839,cosmetics and personal hygiene products
