16,174 Dubois St,12758,LIVINGSTON MANOR,NY,41.89,-74.82,39449
287,7122 Barranca Pkwy,92619,IRVINE,CA,33.66,-117.76,34401
13,13111 FM 2701,79529,KNOX CITY,TX,33.41,-99.81,16777
334,23 Sutton Rd,7830,TEWKSBURY TWP,NJ,40.71,-74.83,31001
97,299 Factory St SE,44681,RAGERSVILLE,OH,40.5,-81.64,39389
312,6 Peyster St,12211,SIENA,NY,42.66,-73.79,40407
169,358 E Torrance St,64468,MARYVILLE,MO,40.34,-94.87,36937
168,351 E Walnut St,18201,HAZLETON,PA,40.95,-75.97,19675
35,744 Main St,30087,STONE MTN,GA,33.8,-84.17,27760
149,201 Washington St,58765,NOONAN,ND,48.89,-103.01,10737
252,13783 US Hwy 77,73095,WAYNE,OK,34.91,-97.31,18891
40,247 N Doheny Dr,90209,BEVERLY HILLS,CA,34.07,-118.39,34699
48,194 Jeff St,72650,DONGOLA,AR,35.9,-92.63,12569
303,378 W 47th Pl,90037,GREEN,CA,34,-118.28,14000
90,2255 N 37th St,53207,BAYVIEW,WI,43.06,-87.96,20989
124,1355 Commerce St,75388,DALLAS,TX,32.78,-96.8,17839
295,66 Pleasant Ave,14075,HAMBURG,NY,42.72,-78.83,16717
353,2419 Watertank Rd,96103,GRAEAGLE,CA,39.78,-120.65,15448
209,573 McKaig Rd,45373,TROY,OH,40.04,-84.21,36518
218,199 Bear Mountain Rd,98356,LINDBERG,WA,46.57,-122.33,18657
177,184 Wayne St,40962,GRACE,KY,37.15,-83.76,22555
255,178 Kiwassa Rd,12983,HARRIETSTOWN,NY,44.32,-74.13,28878
27,648 E 1st St,62214,ADDIEVILLE,IL,38.39,-89.48,33637
265,2535 Oak Dr,77414,SARGENT,TX,28.97,-95.96,37700
195,28141 N Bay Rd,92352,LK ARROWHEAD,CA,34.27,-117.19,23429
372,299 E Mississippi Ave,42045,IUKA,KY,37,-88.23,40675
188,156 S Main St,62691,VIRGINIA,IL,39.95,-90.21,36907
96,7803 S 100 W,46931,FULTON,IN,40.94,-86.26,15116
328,3080 S Irvington Ave,74149,TULSA,OK,36.12,-95.91,34217
35,1630 Grove Ave,23232,RICHMOND,VA,37.55,-77.46,18802
209,1800 S Oak St,65560,SLIGO,MO,37.63,-91.53,19455
209,98 Rutgers Slip,10007,NEW YORK,NY,40.71,-73.99,26181
333,2298 Championship Dr,47727,EVANSVILLE,IN,38.08,-87.52,13012
53,529 S Liberty St,47304,MUNCIE,IN,40.19,-85.39,38382
181,15366 US Hwy 80,36759,MARION JCT,AL,32.44,-87.28,19085
122,83 State St,14470,HOLLEY,NY,43.22,-78.02,32291
115,1021 Audubon Ave,70826,GMF,LA,30.44,-91.12,13192
390,760 W 26th St,92424,SN BERNRDNO,CA,34.14,-117.3,20936
244,531 Glenco Dr,63301,BLACK WALNUT,MO,38.79,-90.51,37493
245,98 99th Ave SE,98004,CLYDE HILL,WA,47.61,-122.21,20452
196,1280 Sprucewood Ln,81601,GLENWOOD SPRINGS,CO,39.54,-107.33,23727
170,673 2nd Ave N,37224,NASHVL,TN,36.17,-86.78,12930
230,15930 Lexington Ave,60426,DIXMOOR,IL,41.6,-87.65,29347
105,9539 Brewerton Rd,13029,BREWERTON,NY,43.23,-76.14,37542
149,92 Bridge St,7602,HACKENSACK,NJ,40.88,-74.04,10923
125,290 Kensington Rd,27407,GREENSBORO,NC,36.07,-79.82,15355
309,505 Washington St,52142,ALBANY,IA,42.84,-91.8,14673
188,158 Strawberry St,72010,BALD KNOB,AR,35.3,-91.57,13367
196,55 Harker Ave,8091,WEST BERLIN,NJ,39.8,-74.93,22552
248,279 Cemetery Hill,5761,PAWLET,VT,43.35,-73.18,16084
229,901 Carolyn Ct,77345,KINGWOOD,TX,29.99,-95.26,20810
289,492 S Dobson St,76028,BRIAROAKS,TX,32.53,-97.32,17877
