18016,19002,STANDARD,PROSPECTVILLE,PA,NOT ACCEPTABLE,40.15,-75.22,0.19,-0.73,0.64,NA,US,"Prospectville, PA",NA-US-PA-PROSPECTVILLE,FALSE,16343,28814,1270883855,,281,S Spring Garden St
22999,40224,PO BOX,LOUISVILLE,KY,PRIMARY,38.22,-85.74,0.05,-0.78,0.61,NA,US,"Louisville, KY",NA-US-KY-LOUISVILLE,FALSE,NA,NA,NA,,1162,Forrest St
59433,73117,STANDARD,OKLAHOMA CITY,OK,PRIMARY,35.46,-97.51,-0.1,-0.8,0.58,NA,US,"Oklahoma City, OK",NA-US-OK-OKLAHOMA CITY,FALSE,2077,3317,39399235,,575,S Walnut Ave
66803,48380,STANDARD,MILFORD,MI,PRIMARY,42.58,-83.6,0.08,-0.73,0.67,NA,US,"Milford, MI",NA-US-MI-MILFORD,FALSE,3363,6353,215281768,,805,S Main St
44966,90407,PO BOX,SANTA MONICA,CA,PRIMARY,34.01,-118.49,-0.39,-0.72,0.55,NA,US,"Santa Monica, CA",NA-US-CA-SANTA MONICA,FALSE,NA,NA,NA,,1827,Main St
10581,13615,PO BOX,PADDY HILL,NY,NOT ACCEPTABLE,44,-75.98,0.17,-0.69,0.69,NA,US,"Paddy Hill, NY",NA-US-NY-PADDY HILL,FALSE,587,1099,21259454,,19645,State Hwy 12F
78144,28504,STANDARD,KINSTON,NC,PRIMARY,35.27,-77.59,0.17,-0.79,0.57,NA,US,"Kinston, NC",NA-US-NC-KINSTON,FALSE,9070,16316,287556016,,779,W Vernon Ave
52057,32713,STANDARD,DEBARY,FL,PRIMARY,28.88,-81.32,0.13,-0.86,0.48,NA,US,"Debary, FL",NA-US-FL-DEBARY,FALSE,9076,16194,351189864,,128,Pinedale Rd
70770,60626,STANDARD,CHICAGO,IL,PRIMARY,41.83,-87.68,0.03,-0.74,0.66,NA,US,"Chicago, IL",NA-US-IL-CHICAGO,FALSE,21612,32581,763896673,,3511,S Leavitt St
32408,57030,STANDARD,GARRETSON,SD,PRIMARY,43.71,-96.5,-0.08,-0.71,0.69,NA,US,"Garretson, SD",NA-US-SD-GARRETSON,FALSE,1412,2575,54388866,,870,Dows St
67644,48630,PO BOX,HOUGHTON LAKE HEIGHTS,MI,PRIMARY,44.27,-84.76,0.06,-0.71,0.69,NA,US,"Houghton Lake Heights, MI",NA-US-MI-HOUGHTON LAKE HEIGHTS,FALSE,NA,NA,NA,,488,Martin Blvd
69500,54492,UNIQUE,STEVENS POINT,WI,PRIMARY,44.52,-89.56,0.00547,-0.71,0.7,NA,US,"Stevens Point, WI",NA-US-WI-STEVENS POINT,FALSE,NA,NA,NA,,1650,Minnesota Ave
54459,35176,STANDARD,VANDIVER,AL,PRIMARY,33.48,-86.5,0.05,-0.83,0.55,NA,US,"Vandiver, AL",NA-US-AL-VANDIVER,FALSE,376,707,11365822,,12976,Co Rd 43
67544,49518,PO BOX,KENTWOOD,MI,ACCEPTABLE,42.96,-85.65,0.05,-0.72,0.68,NA,US,"Kentwood, MI",NA-US-MI-KENTWOOD,FALSE,NA,NA,NA,,766,Kellogg St SE
10071,11758,STANDARD,NORTH MASSAPEQUA,NY,ACCEPTABLE,40.66,-73.47,0.21,-0.72,0.65,NA,US,"North Massapequa, NY",NA-US-NY-NORTH MASSAPEQUA,FALSE,27991,49089,1710426089,,9,Park Ln Pl
37879,82935,STANDARD,GREEN RIVER,WY,PRIMARY,41.51,-109.46,-0.24,-0.7,0.66,NA,US,"Green River, WY",NA-US-WY-GREEN RIVER,FALSE,6205,11450,348810603,,698,Monroe Ave
10728,12065,STANDARD,HALFMOON,NY,NOT ACCEPTABLE,42.85,-73.8,0.2,-0.7,0.68,NA,US,"Halfmoon, NY",NA-US-NY-HALFMOON,FALSE,21459,37357,1132081501,,1,Casablanca Ct
7505,1111,UNIQUE,MASS MUTUAL LIFE INS CO,MA,NOT ACCEPTABLE,42.11,-72.53,0.22,-0.7,0.67,NA,US,"Mass Mutual Life Ins Co, MA",NA-US-MA-MASS MUTUAL LIFE INS CO,FALSE,NA,NA,NA,,84,Stapleton Rd
26819,45696,STANDARD,WILLOW WOOD,OH,PRIMARY,38.59,-82.45,0.1,-0.77,0.62,NA,US,"Willow Wood, OH",NA-US-OH-WILLOW WOOD,FALSE,553,1035,17931108,,1533,Trace Creek-Marion Ridge Rd
22704,40145,STANDARD,HUDSON,KY,PRIMARY,37.65,-86.28,0.05,-0.79,0.61,NA,US,"Hudson, KY",NA-US-KY-HUDSON,FALSE,293,587,6711786,,4897,State Hwy 401
50485,31793,STANDARD,TIFTON,GA,PRIMARY,31.46,-83.51,0.09,-0.84,0.52,NA,US,"Tifton, GA",NA-US-GA-TIFTON,FALSE,4261,7947,148939433,,747,N Park Ave
78589,29020,STANDARD,DUSTY BEND,SC,NOT ACCEPTABLE,34.26,-80.61,0.13,-0.81,0.56,NA,US,"Dusty Bend, SC",NA-US-SC-DUSTY BEND,FALSE,9618,17071,285927740,,1834,Kennedy Dr
18616,19188,UNIQUE,HOSIERY CORP OF AMERICA,PA,NOT ACCEPTABLE,39.95,-75.16,0.19,-0.74,0.64,NA,US,"Hosiery Corp Of America, PA",NA-US-PA-HOSIERY CORP OF AMERICA,FALSE,NA,NA,NA,,109,S 12th St
25999,43279,UNIQUE,COLUMBUS,OH,PRIMARY,39.98,-82.98,0.09,-0.76,0.64,NA,US,"Columbus, OH",NA-US-OH-COLUMBUS,FALSE,NA,NA,NA,,698,Saint Clair Ave
10211,11967,STANDARD,SMITH POINT,NY,ACCEPTABLE,40.79,-72.87,0.22,-0.72,0.65,NA,US,"Smith Point, NY",NA-US-NY-SMITH POINT,FALSE,12029,21343,518786425,,56,Cypress Ln
75668,22407,STANDARD,FREDERICKSBURG,VA,PRIMARY,38.29,-77.48,0.17,-0.76,0.61,NA,US,"Fredericksburg, VA",NA-US-VA-FREDERICKSBURG,FALSE,24740,45643,1192835183,,666,Greenbrier Dr
64794,46725,STANDARD,TRI LAKES,IN,NOT ACCEPTABLE,41.15,-85.48,0.05,-0.75,0.65,NA,US,"Tri Lakes, IN",NA-US-IN-TRI LAKES,FALSE,11090,19750,393312576,,512,E Hanna St
20800,38506,STANDARD,COOKEVL,TN,NOT ACCEPTABLE,36.15,-85.5,0.06,-0.8,0.58,NA,US,"Cookevl, TN",NA-US-TN-COOKEVL,FALSE,11160,20859,364102521,,566,S Jefferson Ave
68827,54302,STANDARD,PREBLE,WI,NOT ACCEPTABLE,44.52,-87.98,0.02,-0.71,0.7,NA,US,"Preble, WI",NA-US-WI-PREBLE,FALSE,14169,24078,404545160,,1697,Cofrin Dr
25156,45896,STANDARD,WAYNESFIELD,OH,PRIMARY,40.6,-83.97,0.07,-0.75,0.65,NA,US,"Waynesfield, OH",NA-US-OH-WAYNESFIELD,FALSE,953,1753,30964966,,312,E Wapakoneta St
52298,32746,STANDARD,HEATHROW,FL,ACCEPTABLE,28.75,-81.33,0.13,-0.86,0.48,NA,US,"Heathrow, FL",NA-US-FL-HEATHROW,FALSE,17804,32167,1024451919,,298,Van Buren Ave
24869,44076,STANDARD,ORWELL,OH,PRIMARY,41.53,-80.85,0.11,-0.73,0.66,NA,US,"Orwell, OH",NA-US-OH-ORWELL,FALSE,2165,3835,57490203,,84,Oak St
46379,92199,STANDARD,SAN DIEGO,CA,PRIMARY,32.99,-117.07,-0.38,-0.74,0.54,NA,US,"San Diego, CA",NA-US-CA-SAN DIEGO,FALSE,NA,NA,NA,,14561,Cam del Norte
46257,92413,PO BOX,DEL ROSA,CA,NOT ACCEPTABLE,34.14,-117.25,-0.37,-0.73,0.56,NA,US,"Del Rosa, CA",NA-US-CA-DEL ROSA,FALSE,510,871,15495645,,2699,Taylor Rd
77291,27634,UNIQUE,N C DEPT REVENUE,NC,NOT ACCEPTABLE,35.82,-78.65,0.15,-0.79,0.58,NA,US,"N C Dept Revenue, NC",NA-US-NC-N C DEPT REVENUE,FALSE,NA,NA,NA,,2738,Saint Marys St
62719,77488,STANDARD,BURR,TX,NOT ACCEPTABLE,29.31,-96.09,-0.09,-0.86,0.48,NA,US,"Burr, TX",NA-US-TX-BURR,FALSE,5984,10629,180617281,,297,N Alabama Rd
9823,11702,STANDARD,BABYLON,NY,PRIMARY,40.69,-73.32,0.21,-0.72,0.65,NA,US,"Babylon, NY",NA-US-NY-BABYLON,FALSE,7592,12983,485337858,,359,Fire Island Ave
45725,91357,PO BOX,TARZANA,CA,PRIMARY,34.17,-118.54,-0.39,-0.72,0.56,NA,US,"Tarzana, CA",NA-US-CA-TARZANA,FALSE,638,968,32975497,,5468,Yolanda Ave
3303,2136,STANDARD,HYDE PARK,MA,PRIMARY,42.26,-71.11,0.23,-0.7,0.67,NA,US,"Hyde Park, MA",NA-US-MA-HYDE PARK,FALSE,14261,23209,549863633,,401,Truman Pkwy
7538,2718,STANDARD,TAUNTON,MA,NOT ACCEPTABLE,41.87,-71.01,0.24,-0.7,0.66,NA,US,"Taunton, MA",NA-US-MA-TAUNTON,FALSE,3343,5968,154302862,,780,Caswell St
64552,47421,STANDARD,BEDFORD HEIGHTS,IN,NOT ACCEPTABLE,38.86,-86.49,0.04,-0.77,0.62,NA,US,"Bedford Heights, IN",NA-US-IN-BEDFORD HEIGHTS,FALSE,12691,22719,398335583,,1672,N St
77166,28657,STANDARD,SPEAR,NC,NOT ACCEPTABLE,36.08,-81.92,0.11,-0.8,0.58,NA,US,"Spear, NC",NA-US-NC-SPEAR,FALSE,3163,5764,75039987,,476,Mortimer St
68837,54311,STANDARD,BELLEVUE,WI,ACCEPTABLE,44.52,-87.98,0.02,-0.71,0.7,NA,US,"Bellevue, WI",NA-US-WI-BELLEVUE,FALSE,15721,27745,703360413,,1697,Cofrin Dr
15394,18212,PO BOX,ASHFIELD,PA,PRIMARY,40.81,-75.72,0.18,-0.73,0.65,NA,US,"Ashfield, PA",NA-US-PA-ASHFIELD,FALSE,NA,NA,NA,,1218,Mahoning Mountain Rd
15649,17201,STANDARD,RED BRIDGE,PA,NOT ACCEPTABLE,39.93,-77.65,0.16,-0.74,0.64,NA,US,"Red Bridge, PA",NA-US-PA-RED BRIDGE,FALSE,14842,24638,444156894,,656,E Catherine St
41816,89430,STANDARD,SMITH,NV,PRIMARY,38.8,-119.32,-0.38,-0.67,0.62,NA,US,"Smith, NV",NA-US-NV-SMITH,FALSE,NA,NA,NA,,3,Foothill Rd
27239,52732,STANDARD,CLINTON,IA,PRIMARY,41.84,-90.23,-0.00303,-0.74,0.66,NA,US,"Clinton, IA",NA-US-IA-CLINTON,FALSE,12760,21927,396823677,,1807,Mill Ct
66074,47882,STANDARD,LAKE SULLIVAN,IN,NOT ACCEPTABLE,39.09,-87.4,0.03,-0.77,0.63,NA,US,"Lake Sullivan, IN",NA-US-IN-LAKE SULLIVAN,FALSE,3834,6946,125852272,,399,S Holloway St
21157,37096,STANDARD,FLATWOODS,TN,ACCEPTABLE,35.61,-87.84,0.03,-0.81,0.58,NA,US,"Flatwoods, TN",NA-US-TN-FLATWOODS,FALSE,2229,4191,54429682,,118,W Brooklyn Ave
74896,21890,UNIQUE,EASTERN CORRECTIONAL INST,MD,NOT ACCEPTABLE,38.12,-75.7,0.19,-0.76,0.61,NA,US,"Eastern Correctional Inst, MD",NA-US-MD-EASTERN CORRECTIONAL INST,FALSE,NA,NA,NA,,30270,Fooks Ln
10220,11968,STANDARD,SOUTHAMPTON,NY,PRIMARY,40.88,-72.39,0.22,-0.72,0.65,NA,US,"Southampton, NY",NA-US-NY-SOUTHAMPTON,FALSE,5047,8237,264505874,,50,Linden Ln
79673,30515,PO BOX,BUFORD,GA,PRIMARY,34.11,-83.99,0.08,-0.82,0.56,NA,US,"Buford, GA",NA-US-GA-BUFORD,FALSE,565,976,19446631,,4414,Old Hamilton Mill Rd
32935,57580,STANDARD,WEAVER,SD,NOT ACCEPTABLE,43.37,-99.85,-0.12,-0.71,0.68,NA,US,"Weaver, SD",NA-US-SD-WEAVER,FALSE,2084,3617,46945496,,532,E 9th St
34046,64064,STANDARD,LEES SUMMIT,MO,PRIMARY,38.91,-94.38,-0.05,-0.77,0.62,NA,US,"Lees Summit, MO",NA-US-MO-LEES SUMMIT,FALSE,7375,13693,461506917,,201,SW Mission Rd
44712,90002,STANDARD,AUGUST F. HAW,CA,ACCEPTABLE,33.94,-118.24,-0.39,-0.73,0.55,NA,US,"August F. Haw, CA",NA-US-CA-AUGUST F. HAW,FALSE,16133,30920,352278879,,4617,E 106th St
81303,72198,STANDARD,NORTH LITTLE ROCK,AR,PRIMARY,34.77,-92.27,-0.03,-0.82,0.57,NA,US,"North Little Rock, AR",NA-US-AR-NORTH LITTLE ROCK,TRUE,NA,NA,NA,,378,W 17th St
29412,55411,STANDARD,MINNEAPOLIS,MN,PRIMARY,44.96,-93.26,-0.04,-0.7,0.7,NA,US,"Minneapolis, MN",NA-US-MN-MINNEAPOLIS,FALSE,10012,16898,238283798,,2302,10th Ave S
80738,7983,UNIQUE,WHIPPANY,NJ,PRIMARY,40.82,-74.41,0.2,-0.72,0.65,NA,US,"Whippany, NJ",NA-US-NJ-WHIPPANY,TRUE,NA,NA,NA,,435,Mount Pleasant Ave
188,10001,STANDARD,GREELEY SQUARE,NY,NOT ACCEPTABLE,40.71,-73.99,0.2,-0.72,0.65,NA,US,"Greeley Square, NY",NA-US-NY-GREELEY SQUARE,FALSE,12534,16553,1031960117,,98,Rutgers Slip
33989,64188,PO BOX,KS CITY,MO,NOT ACCEPTABLE,39.09,-94.58,-0.06,-0.77,0.63,NA,US,"Ks City, MO",NA-US-MO-KS CITY,FALSE,309,454,9919362,,1923,McGee St
41601,89150,UNIQUE,LAS VEGAS,NV,PRIMARY,36.12,-115.21,-0.34,-0.73,0.58,NA,US,"Las Vegas, NV",NA-US-NV-LAS VEGAS,FALSE,NA,NA,NA,,5099,Leota Ct
37471,80743,STANDARD,OTIS,CO,PRIMARY,40.14,-102.96,-0.17,-0.74,0.64,NA,US,"Otis, CO",NA-US-CO-OTIS,FALSE,474,874,12580454,,699,Washington St
44742,90015,STANDARD,DOWTOWN CARRIER ANNEX,CA,NOT ACCEPTABLE,34.03,-118.26,-0.39,-0.72,0.55,NA,US,"Dowtown Carrier Annex, CA",NA-US-CA-DOWTOWN CARRIER ANNEX,FALSE,6186,10390,196952937,,1788,Wall St
8529,10107,STANDARD,MANHATTAN,NY,NOT ACCEPTABLE,40.71,-73.99,0.2,-0.72,0.65,NA,US,"Manhattan, NY",NA-US-NY-MANHATTAN,FALSE,474,598,102139661,,98,Rutgers Slip
70420,61614,STANDARD,PEORIA,IL,PRIMARY,40.74,-89.6,0.00517,-0.75,0.65,NA,US,"Peoria, IL",NA-US-IL-PEORIA,FALSE,14848,24235,663839867,,4345,N Wyss Ln
71890,62274,STANDARD,PINCKNEYVILLE,IL,PRIMARY,38.07,-89.38,0.00846,-0.78,0.61,NA,US,"Pinckneyville, IL",NA-US-IL-PINCKNEYVILLE,FALSE,2955,5263,83172261,,1198,New St
79590,30388,UNIQUE,ATL,GA,NOT ACCEPTABLE,33.76,-84.42,0.08,-0.82,0.55,NA,US,"Atl, GA",NA-US-GA-ATL,FALSE,NA,NA,NA,,938,Washington Heights Ter NW
53335,35231,PO BOX,BIRMINGHAM,AL,PRIMARY,33.52,-86.79,0.04,-0.83,0.55,NA,US,"Birmingham, AL",NA-US-AL-BIRMINGHAM,FALSE,NA,NA,NA,,3101,1st Ave S
32894,57256,STANDARD,ORTLEY,SD,PRIMARY,45.33,-97.2,-0.08,-0.69,0.71,NA,US,"Ortley, SD",NA-US-SD-ORTLEY,FALSE,NA,NA,NA,,298,Boone St N
57853,72512,STANDARD,FRANKLIN,AR,ACCEPTABLE,36.22,-91.74,-0.02,-0.8,0.59,NA,US,"Franklin, AR",NA-US-AR-FRANKLIN,FALSE,857,1488,11618358,,653,Leewood Dr
43708,98580,STANDARD,ROY,WA,PRIMARY,46.98,-122.47,-0.36,-0.57,0.73,NA,US,"Roy, WA",NA-US-WA-ROY,FALSE,3915,7358,168517888,,30555,29th Ave S
11265,13363,STANDARD,STOKES,NY,NOT ACCEPTABLE,43.3,-75.51,0.18,-0.7,0.68,NA,US,"Stokes, NY",NA-US-NY-STOKES,FALSE,1141,2027,39455578,,5830,Hawkins Corners Rd
50035,31997,UNIQUE,AT&T UNIVERSAL CARD SERVICE,GA,NOT ACCEPTABLE,32.51,-84.87,0.07,-0.83,0.53,NA,US,"At&t Universal Card Service, GA",NA-US-GA-AT&T UNIVERSAL CARD SERVICE,FALSE,NA,NA,NA,,5119,Schatulga Rd
14825,15216,STANDARD,PGH,PA,NOT ACCEPTABLE,40.43,-79.97,0.13,-0.74,0.64,NA,US,"Pgh, PA",NA-US-PA-PGH,FALSE,12478,19388,459915508,,2501,Wharton St
24169,44112,STANDARD,CLEVELAND,OH,PRIMARY,41.47,-81.67,0.1,-0.74,0.66,NA,US,"Cleveland, OH",NA-US-OH-CLEVELAND,FALSE,9392,14933,188459303,,3190,Independence Rd
9678,11429,STANDARD,QUEENS VILLAGE,NY,PRIMARY,40.72,-73.74,0.21,-0.72,0.65,NA,US,"Queens Village, NY",NA-US-NY-QUEENS VILLAGE,FALSE,11885,19295,404264831,,217-1,94th Ave
7238,1021,PO BOX,CHICOPEE,MA,PRIMARY,42.17,-72.57,0.22,-0.7,0.67,NA,US,"Chicopee, MA",NA-US-MA-CHICOPEE,FALSE,328,509,9048762,,53,Slate Rd
53242,36507,STANDARD,BROMLEY,AL,NOT ACCEPTABLE,30.88,-87.77,0.03,-0.85,0.51,NA,US,"Bromley, AL",NA-US-AL-BROMLEY,FALSE,7811,14435,254331612,,327,Hoyle Ave
28068,52574,STANDARD,GARFIELD,IA,NOT ACCEPTABLE,40.77,-92.94,-0.03,-0.75,0.65,NA,US,"Garfield, IA",NA-US-IA-GARFIELD,FALSE,367,664,9625712,,18731,Hwy T14
65259,46218,STANDARD,INDIANAPOLIS,IN,PRIMARY,39.77,-86.14,0.05,-0.76,0.63,NA,US,"Indianapolis, IN",NA-US-IN-INDIANAPOLIS,FALSE,12732,20903,241512037,,211,Dickson St
12473,8016,STANDARD,BURLINGTON CITY,NJ,ACCEPTABLE,40.07,-74.85,0.19,-0.73,0.64,NA,US,"Burlington City, NJ",NA-US-NJ-BURLINGTON CITY,FALSE,15539,27446,746449383,,273,E 2nd St
78540,29622,PO BOX,ANDERSON,SC,PRIMARY,34.51,-82.64,0.1,-0.81,0.56,NA,US,"Anderson, SC",NA-US-SC-ANDERSON,FALSE,1056,1778,32828514,,540,Woodland Way
25937,43204,STANDARD,VALLEYVIEW,OH,NOT ACCEPTABLE,39.98,-82.98,0.09,-0.76,0.64,NA,US,"Valleyview, OH",NA-US-OH-VALLEYVIEW,FALSE,19085,30596,543936364,,698,Saint Clair Ave
78623,29169,STANDARD,WESTOVER ACRES,SC,NOT ACCEPTABLE,33.99,-81.08,0.12,-0.81,0.55,NA,US,"Westover Acres, SC",NA-US-SC-WESTOVER ACRES,FALSE,9858,16001,288572618,,411,Holland St
41627,89164,UNIQUE,LAS VEGAS,NV,PRIMARY,36.12,-115.28,-0.34,-0.73,0.58,NA,US,"Las Vegas, NV",NA-US-NV-LAS VEGAS,FALSE,NA,NA,NA,,8600,W Benview Dr
33100,66732,STANDARD,ELSMORE,KS,PRIMARY,37.79,-95.14,-0.07,-0.78,0.61,NA,US,"Elsmore, KS",NA-US-KS-ELSMORE,FALSE,NA,NA,NA,,4435,Delaware Rd
73069,63133,STANDARD,GREENDALE,MO,NOT ACCEPTABLE,38.63,-90.24,-0.00333,-0.78,0.62,NA,US,"Greendale, MO",NA-US-MO-GREENDALE,FALSE,3293,5440,61630060,,731,S Spring Ave
78343,28459,PO BOX,SHALLOTTE,NC,PRIMARY,33.97,-78.38,0.16,-0.81,0.55,NA,US,"Shallotte, NC",NA-US-NC-SHALLOTTE,FALSE,1327,2347,35797787,,4616,Bluff Dr
69144,53214,STANDARD,W MILWAUKEE,WI,ACCEPTABLE,43.06,-87.96,0.02,-0.73,0.68,NA,US,"W Milwaukee, WI",NA-US-WI-W MILWAUKEE,FALSE,17812,27867,566023689,,2255,N 37th St
11301,13367,STANDARD,HARRISBURG,NY,NOT ACCEPTABLE,43.78,-75.48,0.18,-0.69,0.69,NA,US,"Harrisburg, NY",NA-US-NY-HARRISBURG,FALSE,3628,6623,109339713,,6046,Hemlock Dr
27100,52620,STANDARD,BONAPARTE,IA,PRIMARY,40.7,-91.8,-0.02,-0.75,0.65,NA,US,"Bonaparte, IA",NA-US-IA-BONAPARTE,FALSE,382,708,9274295,,352,Texas St
62809,78733,STANDARD,BEE CAVE,TX,ACCEPTABLE,30.26,-97.74,-0.11,-0.85,0.5,NA,US,"Bee Cave, TX",NA-US-TX-BEE CAVE,FALSE,3752,7359,352281975,,2,Red River St
13109,8691,STANDARD,TRENTON,NJ,PRIMARY,40.22,-74.76,0.2,-0.73,0.64,NA,US,"Trenton, NJ",NA-US-NJ-TRENTON,FALSE,7101,13091,573048878,,28,S Stockton St
65676,47304,STANDARD,MUNCIE,IN,PRIMARY,40.19,-85.39,0.06,-0.76,0.64,NA,US,"Muncie, IN",NA-US-IN-MUNCIE,FALSE,13893,23592,487037487,,529,S Liberty St
9182,12571,STANDARD,MILAN,NY,ACCEPTABLE,41.99,-73.87,0.2,-0.71,0.66,NA,US,"Milan, NY",NA-US-NY-MILAN,FALSE,4566,8103,204824587,,33,Baxter Rd
41333,96161,STANDARD,GLENSHIRE,CA,NOT ACCEPTABLE,39.33,-120.24,-0.38,-0.66,0.63,NA,US,"Glenshire, CA",NA-US-CA-GLENSHIRE,FALSE,4479,7896,219459715,,12990,Palisade St
45650,91385,PO BOX,SANTA CLARITA,CA,ACCEPTABLE,34.38,-118.56,-0.39,-0.72,0.56,NA,US,"Santa Clarita, CA",NA-US-CA-SANTA CLARITA,FALSE,NA,NA,NA,,24290,Vista Ridge Dr
53400,35285,UNIQUE,S S PAYMENT CTR,AL,NOT ACCEPTABLE,33.52,-86.79,0.04,-0.83,0.55,NA,US,"S S Payment Ctr, AL",NA-US-AL-S S PAYMENT CTR,FALSE,NA,NA,NA,,3101,1st Ave S
77793,28212,STANDARD,CHARLOTTE,NC,PRIMARY,35.19,-80.83,0.13,-0.8,0.57,NA,US,"Charlotte, NC",NA-US-NC-CHARLOTTE,FALSE,15466,26411,390723674,,1898,Queens Rd
30419,54726,STANDARD,BOYD,WI,PRIMARY,44.95,-91.04,-0.01,-0.7,0.7,NA,US,"Boyd, WI",NA-US-WI-BOYD,FALSE,815,1477,23022790,,473,E Patten St
9990,11804,STANDARD,OLD BETHPAGE,NY,PRIMARY,40.75,-73.45,0.21,-0.72,0.65,NA,US,"Old Bethpage, NY",NA-US-NY-OLD BETHPAGE,FALSE,2515,4648,178815221,,594,Winding Rd
61863,76305,STANDARD,DEAN,TX,ACCEPTABLE,33.89,-98.51,-0.12,-0.82,0.55,NA,US,"Dean, TX",NA-US-TX-DEAN,FALSE,2384,4297,81150842,,2425,Van Buren St
66950,48064,STANDARD,CASCO TOWNSHIP,MI,NOT ACCEPTABLE,42.76,-82.67,0.09,-0.72,0.67,NA,US,"Casco Township, MI",NA-US-MI-CASCO TOWNSHIP,FALSE,1953,3568,72976879,,4785,Meldrum Rd
76531,28604,STANDARD,FOSCOE,NC,NOT ACCEPTABLE,36.16,-81.87,0.11,-0.79,0.59,NA,US,"Foscoe, NC",NA-US-NC-FOSCOE,FALSE,2670,4593,74562079,,469,Shawneehaw Ave
25465,41051,STANDARD,WHITE TOWER,KY,NOT ACCEPTABLE,38.95,-84.54,0.07,-0.77,0.62,NA,US,"White Tower, KY",NA-US-KY-WHITE TOWER,FALSE,11669,22044,533875932,,57,McKim Dr
47424,95486,PO BOX,SHERIDAN,CA,NOT ACCEPTABLE,38.47,-123.03,-0.42,-0.65,0.62,NA,US,"Sheridan, CA",NA-US-CA-SHERIDAN,FALSE,NA,NA,NA,,21970,Moscow Rd
15686,17512,STANDARD,COLUMBIA,PA,PRIMARY,40.03,-76.49,0.17,-0.74,0.64,NA,US,"Columbia, PA",NA-US-PA-COLUMBIA,FALSE,8922,15064,296208412,,570,S 10th St
48187,95945,STANDARD,UNION HILL,CA,NOT ACCEPTABLE,39.18,-120.98,-0.39,-0.66,0.63,NA,US,"Union Hill, CA",NA-US-CA-UNION HILL,FALSE,11277,18769,315659807,,14296,Tahoe View Dr
80965,29391,UNIQUE,DUNCAN,SC,PRIMARY,34.93,-82.14,0.11,-0.81,0.57,NA,US,"Duncan, SC",NA-US-SC-DUNCAN,TRUE,NA,NA,NA,,186,S Church St
69557,53962,PO BOX,UNION CENTER,WI,PRIMARY,43.68,-90.26,-0.00332,-0.72,0.69,NA,US,"Union Center, WI",NA-US-WI-UNION CENTER,FALSE,NA,NA,NA,,899,Bridge St
70030,61326,STANDARD,GRANVILLE,IL,PRIMARY,41.26,-89.22,0.01,-0.75,0.65,NA,US,"Granville, IL",NA-US-IL-GRANVILLE,FALSE,1244,2157,42650827,,551,E Hopkins St
42354,97216,STANDARD,PORTLAND,OR,PRIMARY,45.51,-122.55,-0.37,-0.59,0.71,NA,US,"Portland, OR",NA-US-OR-PORTLAND,FALSE,7125,11628,197896621,,11044,SE Stephens St
78318,28383,STANDARD,RAYNHAM,NC,ACCEPTABLE,34.53,-79.29,0.15,-0.8,0.56,NA,US,"Raynham, NC",NA-US-NC-RAYNHAM,FALSE,2798,5194,62321250,,760,S Cedar St Exd
75341,20130,STANDARD,PARIS,VA,PRIMARY,39,-77.95,0.16,-0.75,0.62,NA,US,"Paris, VA",NA-US-VA-PARIS,FALSE,NA,NA,NA,,1037,Gap Run Rd
71136,62420,STANDARD,CASEY,IL,PRIMARY,39.3,-87.98,0.02,-0.77,0.63,NA,US,"Casey, IL",NA-US-IL-CASEY,FALSE,2295,4031,59695180,,3187,E Wren Rd
46852,91772,UNIQUE,SO CAL EDISON CO,CA,NOT ACCEPTABLE,34.06,-118.08,-0.38,-0.73,0.56,NA,US,"So Cal Edison Co, CA",NA-US-CA-SO CAL EDISON CO,FALSE,NA,NA,NA,,2652,la Presa Ave
13790,14651,UNIQUE,EASTMAN KODAK,NY,NOT ACCEPTABLE,43.16,-77.61,0.15,-0.71,0.68,NA,US,"Eastman Kodak, NY",NA-US-NY-EASTMAN KODAK,FALSE,NA,NA,NA,,166,Saint Paul St
76063,23801,STANDARD,FORT LEE,VA,PRIMARY,37.23,-77.33,0.17,-0.77,0.6,NA,US,"Fort Lee, VA",NA-US-VA-FORT LEE,FALSE,1815,3702,53135499,,60,Salerno Rd
18580,19173,UNIQUE,PHILA,PA,ACCEPTABLE,39.95,-75.16,0.19,-0.74,0.64,NA,US,"Phila, PA",NA-US-PA-PHILA,FALSE,NA,NA,NA,,109,S 12th St
79558,30366,PO BOX,ATLANTA,GA,PRIMARY,33.88,-84.29,0.08,-0.82,0.55,NA,US,"Atlanta, GA",NA-US-GA-ATLANTA,FALSE,NA,NA,NA,,3128,Janice Cir
51317,33135,STANDARD,MIAMI,FL,PRIMARY,25.77,-80.2,0.15,-0.88,0.43,NA,US,"Miami, FL",NA-US-FL-MIAMI,FALSE,14868,23184,270363094,,300,SW 4th St
61301,76117,STANDARD,FORT WORTH,TX,ACCEPTABLE,32.81,-97.27,-0.1,-0.83,0.54,NA,US,"Fort Worth, TX",NA-US-TX-FORT WORTH,FALSE,13009,23044,360522056,,3321,Rita Ln
27351,50304,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,-0.04,-0.74,0.66,NA,US,"Des Moines, IA",NA-US-IA-DES MOINES,FALSE,NA,NA,NA,,358,Hartford Ave
